region_code,region_name,reporting_year,poverty_line,reporting_pop,headcount,poverty_gap,poverty_severity,watts,mean,spr,pg,pop_in_poverty,estimate_type
SAS,South Asia,2002,3,1282584796,0.4597160258273185,0.11097135101354565,0.0378401271630733,0.13827200292582525,3.792077677973179,0.4623359886272969,10.216742231354669,589624785,actual
SAS,South Asia,2003,3,1304347790,0.45581041699420644,0.10925366031826217,0.03700072744016676,0.13584287961305483,3.8237078881459774,0.45959928995214533,10.155515124535281,594535310,actual
SAS,South Asia,2004,3,1325950587,0.4498233855427979,0.10686849070059493,0.03587273755400434,0.13252803395174562,3.8608675051683057,0.4551880555230298,10.075366898309284,596443582,actual
SAS,South Asia,2005,3,1346886384,0.4334198465472776,0.10100449082654822,0.03341055774960929,0.12476777263081928,3.9338078862645087,0.44036045061336815,9.896666285259531,583767290,actual
SAS,South Asia,2006,3,1367187349,0.4071478744046388,0.09219863175101288,0.02989989943444005,0.11331509307511262,4.039053423596012,0.4152949224499443,9.631173805851306,556647423,actual
SAS,South Asia,2007,3,1386949456,0.3810452748212773,0.08393593090865777,0.026686902334067633,0.10264732884436051,4.144548016011552,0.39048349362678575,9.375525968501432,528490537,actual
SAS,South Asia,2008,3,1406047164,0.3683387153252152,0.08002057684665986,0.025210469690957273,0.0976152778438371,4.198007960563376,0.37914406041307586,9.249371521570119,517901606,actual
SAS,South Asia,2009,3,1425370200,0.3460396281878908,0.07351937497075252,0.022801644959710966,0.08933506786593473,4.290466311538271,0.3664033875875895,9.038365114754386,493234574,actual
SAS,South Asia,2010,3,1444967010,0.30393018861438054,0.06224729229832342,0.01870135871461208,0.07509304278801072,4.494857316565788,0.3481879318401186,8.634829595806229,439169096,actual
SAS,South Asia,2011,3,1464372623,0.27545637788847943,0.05418845633604642,0.015904341727443663,0.06504723768989924,4.700157906822647,0.3368881517574642,8.304268941188722,403370779,actual
SAS,South Asia,2012,3,1483553073,0.25229635149308205,0.048235042888534536,0.01391511582591452,0.057694120708443895,4.849005731376712,0.3269190836330801,8.06217173205885,374295028,actual
SAS,South Asia,2013,3,1501661991,0.22782271995721406,0.042201172605315376,0.011961300320748885,0.05030139231173278,4.981362928488541,0.31595796606291676,7.8253318026498535,342112719,actual
