"Data Source","World Development Indicators",

"Last Updated Date","2025-12-04",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Latin America & Caribbean","LCN","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.9413909912109","90.3562469482422","90.2721405029297","92.1673812866211","92.5200729370117","93.2899475097656","94.3645324707031","95.6390533447266","97.3306198120117","97.4248428344727","98.3635482788086","98.868049621582","99.1697082519531","99.8715133666992","99.4533462524414","99.8396224975586","98.3829498291016","97.8241882324219","96.5334701538086","95.6381607055664","95.2948989868164","95.3600234985352","96.0848007202148","95.6000900268555","96.4864730834961","96.4503784179688",
"Least developed countries: UN classification","LDC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","33.7934684753418","34.7981300354004","35.0533103942871","35.7286987304688","36.2608909606934","34.5719795227051","35.3791313171387","35.9243202209473","36.4131698608398","37.2055015563965","38.4259185791016","39.2356185913086","41.492431640625","39.9810905456543","40.4856300354004","40.522590637207","40.3394889831543","40.102840423584","41.1188888549805","41.8924713134766","41.7326507568359","42.8523406982422","42.5822601318359","43.1162796020508","44.0232582092285","44.3802604675293","44.5627899169922","45.7658615112305","46.7443008422852","48.4689598083496","50.2749099731445","51.9139289855957","53.4617118835449","55.9013595581055","57.4561309814453","58.5344581604004","60.2453918457031","63.6790084838867","64.1556625366211","65.2355194091797","65.9843215942383","66.3596572875977","67.2632522583008","67.588493347168","68.610107421875","69.6202163696289","70.8211517333984","70.9162902832031","71.5204467773438","72.2014236450195","71.0405731201172","70.3941879272461","70.3004302978516",
"Low income","LIC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","35.8724784851074","36.4936981201172","36.9674186706543","37.7005081176758","38.4833717346191","39.6794815063477","40.3508911132812","40.6358184814453","40.9195899963379","41.7879219055176","42.3086013793945","41.6524696350098","42.0527191162109","41.6750411987305","41.9634704589844","41.0717582702637","40.1633987426758","39.9700317382812","40.4943008422852","40.8108100891113","40.5161781311035","41.0393600463867","40.0580215454102","40.1318511962891","40.8793601989746","40.8385581970215","40.7788200378418","41.0460586547852","42.2432708740234","44.2306709289551","45.9026412963867","48.121280670166","49.379451751709","52.0348892211914","53.454029083252","54.702018737793","57.1651992797852","60.1872787475586","60.7138481140137","60.2546691894531","60.5722312927246","59.2167701721191","60.1758193969727","60.4505310058594","61.5524787902832","62.2863388061523","63.5371017456055","64.2559432983398","64.9923477172852","65.3699493408203","63.8962707519531","62.9396781921387","",
"Liechtenstein","LIE","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.7727279663086","109.020622253418","102.097900390625","101.781173706055","103.097351074219","103.649642944336","94.3820190429688","111.053977966309","100.742568969727","102.238807678223","","92.2480621337891","105.747131347656","100.251892089844","90.4392776489258","107.32984161377","94.459098815918","104.37158203125","88.9411773681641","","","",
"Sri Lanka","LKA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","66.17138671875","","82.1505508422852","","74.1202621459961","71.7286911010742","43.1929016113281","59.4186401367188","75.3559188842773","78.1489868164062","84.6634063720703","92.0477828979492","86.1900482177734","85.4354629516602","90.2667922973633","92.1538009643555","92.7661972045898","92.3394012451172","","94.0830764770508","93.8756713867188","97.2681884765625","96.984619140625","","","","","","99.5879211425781","","","103.18424987793","107.397743225098","99.7623825073242","","94.7340393066406","94.0302581787109","92.1915512084961","88.3885192871094","90.1033096313477","96.0871902701128","98.4259885080696","95.3066194884577","95.4740551572261","94.3789864415135","94.566247939217","96.3326649097638","97.5554388348901","","94.5038795032281","93.5215528356842","96.7416635947447","95.1511571447228","94.542850980354","",
"Lower middle income","LMC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.9654235839844","71.0591812133789","71.0080490112305","71.2153091430664","71.376579284668","71.5567169189453","71.6771087646484","71.7276306152344","71.8777313232422","72.4925689697266","72.8499298095703","73.2862701416016","74.6053466796875","76.8162994384766","78.4759902954102","80.4702835083008","82.3450088500977","83.2482528686523","83.9800033569336","85.2139205932617","84.4435729980469","83.7779693603516","85.4241561889648","86.3492431640625","87.5698318481445","88.2050323486328","88.1752395629883","87.9310684204102","87.3473892211914","86.7855072021484","87.8047332763672","88.3889083862305","94.6386871337891","86.5756683349609","87.9956436157227",
"Low & middle income","LMY","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.712760925293","81.1106872558594","80.1860275268555","79.1701736450195","77.9365310668945","78.1112518310547","77.332763671875","78.7723007202148","77.9839324951172","78.2831115722656","78.8260726928711","79.447998046875","79.7576904296875","80.5746002197266","81.273551940918","81.4747314453125","82.1852569580078","83.1643600463867","83.5090789794922","84.8059005737305","86.7679977416992","87.6979217529297","87.1701278686523","86.3478317260742","86.6678085327148","87.0492095947266","86.8930969238281","86.6061630249023","87.315788269043","87.0189208984375","86.8659820556641","86.6579132080078","86.816047668457","87.5285263061523","90.2834701538086","86.0836334228516","86.8949890136719",
"Lesotho","LSO","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","32.1850509643555","35.4647598266602","39.2907295227051","48.6035614013672","51.6512107849121","48.8591690063477","45.1556510925293","45.7134590148926","46.6517791748047","46.7350082397461","47.9696083068848","48.479320526123","49.6323089599609","50.006778717041","49.764720916748","49.2924308776855","53.2572708129883","55.2091217041016","54.9104499816895","56.7667198181152","56.6680488586426","58.496208190918","57.9745712280273","59.8282699584961","62.7684516906738","59.7101593017578","58.5273590087891","58.5507888793945","57.4094505310059","55.0112991333008","57.8041915893555","60.2054290771484","63.6989593505859","67.3680267333984","64.3767395019531","84.9276123046875","81.860710144043","79.5940017700195","79.2360916137695","81.2020721435547","81.8972396850586","81.7822316092212","81.8447598643099","79.4864061355509","76.4006686064508","78.5925743184902","","92.3154787009701","80.3683287396642","73.7725631768953","78.7028645730722","70.5758666992188","66.9579010009766","",
"Late-demographic dividend","LTE","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.934471130371","101.424827575684","99.0859985351562","96.1436996459961","92.7892684936523","92.32080078125","89.6328125","94.801872253418","92.1015090942383","92.7421264648438","93.7667236328125","94.8003005981445","95.7378234863281","97.0440979003906","96.2170333862305","95.1758499145508","94.4994812011719","93.7706985473633","93.3517227172852","95.8016662597656","100.610610961914","101.136680603027","100.701309204102","99.0545501708984","96.528923034668","97.1246719360352","93.4297790527344","92.1335983276367","93.5473785400391","95.2240676879883","95.8215789794922","95.7343597412109","93.8342971801758","95.2887420654297","95.3096618652344","","",
"Lithuania","LTU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.903190612793","102.720626831055","102.567527770996","101.366767883301","103.257659912109","102.04354095459","102.381988525391","104.214706420898","98.4268264770508","99.0762710571289","99.3639831542969","99.0966567993164","101.103492736816","101.388000488281","101.040542602539","98.6750793457031","100.636123657227","101.582061767578","104.108901977539","110.234832763672","108.115692138672","100.338752746582","100.605529785156","105.190582275391","",
"Luxembourg","LUX","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.8622589111328","83.3306732177734","83.7227478027344","83.8762512207031","81.5906524658203","80.5688018798828","79.0113525390625","78.4026489257812","76.6966171264648","77.8626022338867","77.2754287719727","76.8128814697266","77.8365173339844","77.4978485107422","",
"Latvia","LVA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4299468994141","100.466987609863","99.5671768188477","101.008308410645","104.956962585449","102.003349304199","102.693878173828","101.664962768555","102.378616333008","101.090270996094","102.192756652832","99.7660064697266","98.5328674316406","99.4163284301758","100.357841491699","100.010948181152","98.0600967407227","99.3118133544922","98.3991394042969","98.3075332641602","98.3287582397461","98.0715408325195","98.4483032226562","97.5514907836914","",
"Macao SAR, China","MAC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.854133605957","101.848518371582","99.3898391723633","102.809219360352","93.6319122314453","96.2693023681641","91.6091079711914","91.8502197265625","92.7241134643555","98.0533385244306","97.1239395820401","101.942196531792","97.825","95.2307692307692","91.7894736842105","93.3076923076923","106.105263157895","95.6222222222222","90.0961538461539","90.0545454545454","95.7777777777778","91.2068965517241","89.5238095238095","94.1285714285714",
"St. Martin (French part)","MAF","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","28.7949409484863","28.2798194885254","29.0083503723144","29.5030498504639","31.3152294158936","34.0039710998535","36.1448783874512","39.2640113830566","41.9932899475098","44.2132682800293","45.3195686340332","47.2501106262207","48.0666999816895","48.8128890991211","56.6658515930176","54.875431060791","54.2274398803711","50.7142181396484","43.7953186035156","50.3410301208496","46.8457183837891","45.4989891052246","45.8599586486816","46.0417289733887","48.4208717346191","50.4219207763672","52.4162788391113","54.8514518737793","56.3003082275391","59.0768089294434","60.3073883056641","61.9995918273926","65.9620590209961","73.9601898193359","79.647346496582","83.770622253418","83.6356201171875","81.3428421020508","78.9134292602539","82.1833053860193","87.1034390174423","95.2821383252349","93.3527529027759","95.3928900119083","95.6674536644757","93.8368562372231","89.8676963839556","89.4482407222167","91.7139082926889","94.2797508694124","98.1405287411357","98.9278773878928","104.762394206542","106.370769185132",
"Monaco","MCO","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115.444023132324","115.849060058594","","","","","","","","","","","","","","","","","","","","","","","","152.941177368164","","","","","","","","135",
"Moldova","MDA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.9797006094918","91.099627511673","89.6388522870896","93.0311864033882","109.139784946237","107.116340527276","106.576819407008","107.237509510525","101.781581191375","102.427378862089","104.137681814075","106.396621350843","107.961669644307","109.128332462101","108.061881105591",
"Madagascar","MDG","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","24.9160308837891","27.4919204711914","27.3892593383789","","30.4076995849609","","","","","","","","","","","","","34.8969116210938","32.9390296936035","32.5936698913574","31.3868503570557","29.0089607238769","29.9116497039795","27.4567203521729","27.2850399017334","27.8795890808106","","28.9823608398438","31.9821891784668","34.8900413513184","34.1395683288574","34.1356582641602","37.8141784667969","43.1653594970703","54.4835395812988","52.9903297424316","56.5831985473633","62.2325096130371","68.2607574462891","64.846393541363","66.3846617164814","65.200329379069","64.5323616447756","64.8744635260163","65.2345304797771","64.1734807077696","63.4768871286547","61.5795294043496","59.0331868380322","57.2649943934774","61.0750760888203","57.4016455229267","58.3078522383415","60.7106953292253",
"Maldives","MDV","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116.430526733398","","","","","","","","131.895385742188","123.022666931152","","105.023017883301","109.24488067627","111.550733886407","101.164645820038","93.0855516490876","89.1418563922942","94.7463768115942","95.1183970856102","97.2841726618705","94.0119760479042","93.6047497879559","94.4168137333547","","","92.8231462925852","94.6013185719617","93.76026272578",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","56.2854881286621","55.9873886108398","55.852409362793","56.5424880981445","56.9705581665039","58.8859100341797","60.1240692138672","61.5120887756348","61.307788848877","59.2038917541504","61.3694190979004","63.7702789306641","64.0620193481445","64.5770874023438","65.664192199707","68.1346588134766","67.6033401489258","67.3914413452148","67.8586502075195","68.0484771728516","68.9390029907227","69.2476425170898","69.9836807250977","70.2896575927734","70.2677612304688","71.2124099731445","71.512809753418","71.565559387207","71.6614379882812","71.817497253418","71.2339401245117","71.8263397216797","71.9834976196289","72.7951431274414","75.0001831054688","76.0453491210938","73.6403274536133","74.0624008178711","74.6160202026367","73.3638076782227","74.4756164550781","74.0510101318359","75.9224166870117","73.6307525634766","74.4776763916016","73.8334732055664","73.4422378540039","73.7673263549805","75.005241394043","75.3709411621094","76.8012619018555","77.5237121582031","78.9971771240234","81.246452331543","83.6756210327148",
"Mexico","MEX","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.747428894043","97.5215225219727","98.7117385864258","98.2566299438477","99.7613067626953","100.493301391602","100.936187744141","101.777313232422","101.216407775879","99.7480926513672","100.050811767578","100.186973571777","106.491287231445","110.180541992188","111.539886474609","105.99284362793","104.702178955078","104.324859619141","102.369117736816","102.47265625","102.597717285156","102.820198059082","102.239273071289","103.764976501465","",
"Marshall Islands","MHL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.529411315918","","","119.390151977539","105.067573547363","","101.992752075195","102.286720275879","101.955780029297","100.249580383301","96.8724899291992","","90.9566476995013","","","","","90.8421876492553","","","105.845886138968","102.416359237424","107.12890116165","98.7116011438894","101.136364184382","98.4799127299989",
"Middle income","MIC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.0713195800781","84.5520401000977","83.5607528686523","82.4553375244141","81.172492980957","81.3366928100586","80.5726089477539","82.2864303588867","81.3788070678711","81.7494583129883","82.3837585449219","83.1022186279297","83.4759216308594","84.2294235229492","84.8915634155273","85.1907577514648","86.0180892944336","86.9510879516602","87.2935409545898","88.7294311523438","90.7436370849609","91.4869384765625","90.8982925415039","90.0942916870117","90.4850387573242","91.2696533203125","91.0279235839844","90.7503662109375","91.4704818725586","91.0857086181641","90.7512435913086","90.4348373413086","90.5349426269531","91.3548736572266","94.8999862670898","90.196418762207","91.1182022094727",
"North Macedonia","MKD","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.404907226562","100.230880737305","98.7415771484375","95.8341369628906","97.4047698974609","95.8290405273438","95.8238372802734","94.8785400390625","98.3595809936523","95.8816909790039","","","","97.9263305664062","95.4361267089844","95.6270065307617","","94.154182434082","94.1602630615234","91.1494674682617","90.4080200195312","91.6309280395508","93.4133682250977","95.7642974853516","",
"Mali","MLI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","9.82141017913818","8.90524959564209","9.17862033843994","9.87965965270996","","11.0530099868774","13.1628704071045","12.2346200942993","12.8914604187012","11.465009689331","11.0770597457886","","11.1686496734619","10.6669902801514","10.1115598678589","9.2677001953125","9.07551956176758","8.64783000946045","","","","","","","","","","","","27.8583297729492","31.5859298706055","32.5874481201172","35.7636604309082","37.4053688049316","39.1420288085938","44.223030090332","47.006031036377","50.1006393432617","51.7088813781738","54.4243470820856","54.7466808923084","50.6166597102141","50.4717349644533","49.6091547349218","47.4061323474545","47.4221715789923","45.9307980826096","","","","","","48.4277284647973","",
"Malta","MLT","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.964912414551","102.518051147461","102.375473022461","101.470588684082","101.766380310059","102.729476928711","102.032760620117","99.3296813964844","101.773422241211","95.6003494262695","102.043159484863","99.4022979736328","99.1396789550781","100.434013366699","99.1375122070312","98.2354431152344","98.2576675415039","99.4851684570312","100.409439086914","98.2835464477539","97.7966766357422","98.4732818603516","95.5248794555664","97.1002807617188","",
"Myanmar","MMR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","36.2893486022949","34.440128326416","42.4688491821289","40.2070388793945","","","","","","","","","","","","","","","","","","","","","","","","","75.2639465332031","80.61328125","78.5111236572266","78.6851806640625","80.3358001708984","82.6052398681641","","88.9601821899414","90.0776901245117","92.2453308105469","92.6332778930664","93.7378997802734","","","","","","","","105.356811523438","","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.4485321044922","96.2360382080078","","","99.9322204589844","97.4612274169922","97.7640609741211","100.53662109375","98.6865615844727","101.628753662109","99.2118988037109","110.560340881348","106.734153747559","",
"Mongolia","MNG","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","94.4379577636719","97.5502471923828","97.0272979736328","","","97.7616119384766","","","","","","","","","","","","72.5466690063477","76.8294830322266","74.1372375488281","85.0139923095703","84.6131820678711","86.9246826171875","93.1290283203125","100.24967956543","102.391860961914","99.4244766235352","97.3659133911133","","","","","","","","","","97.7835583729235","93.2040048976709","90.2479881359969","97.4696838873524","99.1286229811692","95.2450705637931","83.6756468232387","96.1201090639399","94.1179581006374","93.48303548023",
"Northern Mariana Islands","MNP","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","9.30265045166016","","","","","","","","","36.575870513916","28.7482109069824","34.1125984191895","34.4752502441406","46.7895698547363","35.1160011291504","28.9059600830078","29.129020690918","29.941520690918","29.0124702453613","26.6375102996826","27.089879989624","27.0455894470215","25.6199703216553","","","","13.5803298950195","15.6929903030396","18.4106407165527","21.7460803985596","","28.8612594604492","40.8710517883301","40.5682487487793","45.120231628418","58.1393394470215","55.251148223877","59.2744791446562","55.6160128197129","53.1480818353267","51.1919364217872","51.2585159452491","52.2464788207867","","50.6402609784983","55.8399274874743","58.7315806521123","61.7459854167457","","72.3655686845574","","",
"Mauritania","MRT","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","10.8235197067261","10.8521699905396","12.3344602584839","16.1787700653076","19.2371597290039","25.6093902587891","","29.3270092010498","","30.4434299468994","32.7809295654297","33.526309967041","38.906909942627","34.5460014343262","29.0855598449707","32.7862586975098","31.380069732666","32.532299041748","32.1190299987793","33.0439605712891","33.8664398193359","38.1900100708008","43.7898902893066","45.0673217773438","","44.9728698730469","42.6541786193848","","","40.9556503295898","41.5340881347656","52.3315315246582","","67.6704025268555","","","69.462112909968","70.863058228069","67.2214045416316","67.0313779818184","","64.6629350206863","69.8224371582727","66.3788295981318","73.4478403637282","","","","",
"Mauritius","MUS","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101.189918518066","97.9020004272461","98.2709426879883","95.625732421875","97.9792709350586","92.6295928955078","97.4358978271484","95.3536529541016","93.6529922485352","99.8756283360108","96.728307254623","92.295","96.7915545435728","93.2743905555272","96.0859919712656","94.6057868129504","91.7583952617757","95.7337278106509","92.646611972045","92.6865193723983","94.1515432507617","","90.1701715550636","83.2499818801189",
"Malawi","MWI","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","21.3270492553711","22.5989894866943","24.9131298065186","29.6264591217041","30.7757606506348","32.8664016723633","33.1425018310547","35.3585510253906","34.5998802185059","34.2049293518066","32.6174201965332","33.9554481506348","33.6576118469238","34.3120803833008","28.2447700500488","29.1937999725342","30.7918605804443","32.7463302612305","34.7002983093262","35.3805999755859","37.6285285949707","51.4002990722656","61.0778312683105","","","66.1792297363281","64.3569717407227","66.0953063964844","69.4786911010742","","60.8922386169434","60.8803215026855","60.7036895751953","61.8733406066895","67.1104278564453","68.1327514648438","65.8606861352408","70.1859278162596","73.5430368466405","77.6319601092247","77.7032284048367","","","","","76.5650195834699","","86.0417244045101","","68.3633913523696","70.1399332330763",
"Malaysia","MYS","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","89.6325912475586","","","","","","103.462890625","99.1820373535156","97.6796722412109","100.82884979248","99.1104202270508","96.4444122314453","","95.2766723632812","95.4467163085938","93.4238586425781","91.5503692626953","92.0954666137695","","94.0200729370117","","","","","94.8477478027344","94.0649337768555","100.601371765137","","89.6622695922852","89.1887664794922","92.4733581542969","96.5558395385742","94.891357421875","95.7666091918945","99.7894134521484","102.015983581543","98.8521499633789","99.3003235082674","104.016576005483","98.8378891974858","96.9399866847297","94.1270061120049","90.0391703159198","89.9368288858535","91.2078079760904","90.203100362005","94.0461286908254","90.6984530659665","84.4996360102387","91.8132677411604","87.7397769648065",
"North America","NAC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9510803222656","99.9512634277344","99.8809585571289","99.8156661987305","99.7450637817383","99.6758880615234","99.6074523925781","99.5374526977539","99.4701232910156","99.4037094116211","99.3370208740234","99.2707901000977","99.2017974853516","99.1334609985352","99.0635681152344","98.9926071166992","98.9234237670898","98.8538131713867","98.7841262817383","99.9333877563477","100.290229797363","100.678329467773","100.822608947754","95.9796829223633","95.9822006225586","",
"Namibia","NAM","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.9617767333984","","77.6856002807617","75.0186767578125","85.1031112670898","","103.505828857422","100.642288208008","95.2949066162109","96.4107818603516","93.6902389526367","92.4766311645508","79.4825592041016","81.1334533691406","80.6658935546875","","81.0676422119141","90.2531814575195","90.1812133789062","92.3278224011069","92.2283581970272","91.4463556423205","91.2580877703718","94.1523419114856","96.1616034552143","85.138912781749","94.4342252210782","92.3813458917634","97.6930778012729","108.485916950144","101.807109522995","97.3974508909998","88.5636912842189",
"New Caledonia","NCL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","99.6337966918945","98.880500793457","96.0092697143555","86.5113906860352","88.1915969848633","82.9545516967773","87.2384872436523","85.0996017456055","92.5490188598633","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","5.0585298538208","6.10462999343872","6.16728019714355","6.15026998519897","6.62029981613159","7.35368013381958","8.08220958709717","9.79452037811279","10.286319732666","13.5757598876953","14.8110399246216","17.0105400085449","18.1686096191406","19.7368907928467","19.4214897155762","21.467679977417","21.9652404785156","","14.3154201507568","16.0382804870606","17.2803993225098","17.9159202575684","15.7086496353149","","13.4038896560669","13.965350151062","17.6862506866455","18.4078407287598","19.0133800506592","18.1441192626953","19.3641204833984","20.8909702301025","20.0513401031494","26.0999794006348","28.9628391265869","31.8460807800293","38.4003791809082","36.7739410400391","38.9032516479492","38.953463093668","43.4689463147479","46.6903366933046","46.6399624287378","56.4189427766087","","70.581597141664","","","61.7530800271105","","57.9295931009949","50.4354995810796","45.7957488996882","40.7638928475593",
"Nigeria","NGA","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.5902862548828","","","","76.5602493286133","79.1777801513672","86.4585571289062","76.2680130004883","65.8178863525391","69.8921203613281","70.164909362793","","","","","","","","","","","","","","",
"Nicaragua","NIC","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","27.2658100128174","30.6040802001953","30.4846897125244","32.7509498596191","30.5923595428467","","","34.6784286499023","34.2067604064941","30.1836204528809","33.8052291870117","","30.7356605529785","30.4269695281982","28.9689292907715","31.177619934082","37.8867111206055","46.638599395752","47.2534790039062","41.0234184265137","38.6109504699707","41.8298988342285","44.1069107055664","48.6117210388184","54.2596588134766","49.9454307556152","","","","66.6763381958008","65.5119476318359","66.3999481201172","74.3582992553711","74.2513732910156","75.2914886474609","79.3535995483398","79.4421768188477","79.82861328125","78.2820587158203","","82.8093414306641","","","","","","","","","","","","81.7195205688477","","",
"Netherlands","NLD","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.0940017700195","99.226188659668","99.3726196289062","98.6981887817383","99.3245086669922","99.4860534667969","99.4883117675781","99.4737014770508","99.7972793579102","100.274459838867","99.7342681884766","99.8384628295898","99.6578826904297","99.803108215332","99.7250823974609","99.557991027832","99.2072830200195","99.4991607666016","99.4756774902344","99.3380279541016","99.18359375","99.2044982910156","99.2787628173828","98.9264831542969","",
"Nepal","NPL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.3750801086426","","","51.2170715332031","56.1176910400391","","","","","","","61.8247299194336","64.3818817138672","63.8467292785645","68.2165985107422","68.0709228515625","68.4590530395508","71.7987289428711","74.970100402832","","79.9511795043945","","","","106.135818481445","106.339973449707","109.23908996582","112.280647277832","118.090019226074","114.999533575874","","118.470123291016","","101.089345571367","101.509212035858","116.979633773629","112.229895338538",
"Nauru","NRU","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.0793685913086","","","","","","93.0434799194336","","","","","97.6076583862305","","114.553993225098","","121.459228515625","","","100.727272033691","93.2862167358398","","","118.296529345651","101.592353293802",
"New Zealand","NZL","Primary completion rate, total (% of relevant age group)","SE.PRM.CMPT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
